Poster,Title,Year,Genre,Cast,Rating
"https://m.media-amazon.com/images/M/MV5BM2NkMDc1MzItOWQ5Mi00YTI1LWEwYzAtMmQ2NWMwODBkNjk5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg",Poltergeist III,1998.0,"Horror, Thriller","Heather O'Rourke, Tom Skerritt, Nancy Allen, Zelda Rubinstein",4.7
"https://m.media-amazon.com/images/M/MV5BMTI5NDUxNDU4OF5BMl5BanBnXkFtZTcwNDk1NjM1Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Nanny McPhee and the Big Bang,1998.0,"Comedy, Family, Fantasy","Emma Thompson, Maggie Gyllenhaal, Ralph Fiennes, Oscar Steer",6.1
"https://m.media-amazon.com/images/M/MV5BMzlhOWU5MGUtZjZhMi00NDY3LTkyY2QtYWI0NmYxN2ViNjI4XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UX140_CR0,0,140,209_AL_.jpg",Deathstalker II,1998.0,"Action, Adventure, Comedy","John Terlesky, Monique Gabrielle, John Lazar, Toni Naples",5.1
"https://m.media-amazon.com/images/M/MV5BNTQ0MDY1NDU4Nl5BMl5BanBnXkFtZTYwMjE2NzQ3._V1_UY209_CR0,0,140,209_AL_.jpg",Grind,1998.0,"Adventure, Comedy, Sport","Adam Brody, Joey Kern, Mike Vogel, Vince Vieluf",5.9
"https://m.media-amazon.com/images/M/MV5BMmZmZDc4ODYtYmFkYy00N2UwLThmY2UtNTliZmJiMThiNWU3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY209_CR0,0,140,209_AL_.jpg",The Smurfs 2,1998.0,"Animation, Adventure, Comedy","Neil Patrick Harris, Jayma Mays, Katy Perry, Hank Azaria",5.3
"https://m.media-amazon.com/images/M/MV5BMTkyMTgxNzIwOF5BMl5BanBnXkFtZTcwNjYyNjM5NA@@._V1_UY209_CR1,0,140,209_AL_.jpg",Trolljegeren,1998.0,"Drama, Fantasy, Thriller","Otto Jespersen, Robert Stoltenberg, Knut Nærum, Glenn Erland Tosterud",6.9
"https://m.media-amazon.com/images/M/MV5BYzBmZWE1YTEtMzQ1NC00MDJhLTgwZjItNGYyZjY0MWQ5YTllXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Lakewood,1998.0,Thriller,"Naomi Watts, Colton Gobbo, Andrew Chown, Sierra Maltby",4.9
"https://m.media-amazon.com/images/M/MV5BYmY3ZTBjZGEtMDhiMy00MDRmLTliYjUtNTU3NzQxOTEzMjY4XkEyXkFqcGdeQXVyNTI5NjIyMw@@._V1_UX140_CR0,0,140,209_AL_.jpg",Red Flag,1998.0,Drama,"Micaella Raz, Mon Mendoza, Joana David, Mhack Morales",5.2
"https://m.media-amazon.com/images/M/MV5BMjhjMDBiNzYtY2M0Zi00ZDE3LTg2NzctMDU1NmYyNmUyYjNjXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_UX140_CR0,0,140,209_AL_.jpg",Dangerous,1998.0,"Action, Thriller","Scott Eastwood, Kevin Durand, Famke Janssen, Tyrese Gibson",5.2
"https://m.media-amazon.com/images/M/MV5BOTExMmZjMzItNTNlZS00ZjU1LTk5M2ItODA1MWQ4NmYxMjBlXkEyXkFqcGdeQXVyMjg1NDc1NA@@._V1_UY209_CR4,0,140,209_AL_.jpg",Sightless,1998.0,"Drama, Mystery, Thriller","Madelaine Petsch, Deniz Akdeniz, Matthew Yang King, Alexander Koch",5.5
"https://m.media-amazon.com/images/M/MV5BNTczODUzNDctODFkZS00M2E4LTllNDEtYWJiOWRlMjE2ZmYzXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg",Vampire Hunter D: Bloodlust,1998.0,"Animation, Action, Drama","Andrew Philpot, John Rafter Lee, Pamela Adlon, Wendee Lee",7.6
"https://m.media-amazon.com/images/M/MV5BNDgwNjhmZmQtOTBlNi00MWQ4LTk4OWMtMDkxNmQ4NjhlNzk5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Hard Ticket to Hawaii,1998.0,"Action, Comedy, Crime","Ronn Moss, Dona Speir, Hope Marie Carlton, Harold Diamond",5.0
"https://m.media-amazon.com/images/M/MV5BYWZlMTk2MTYtYTlhMC00MjRiLWJlYzYtMWEzODY0NzFjYjFlXkEyXkFqcGdeQXVyMTA0MTM5NjI2._V1_UX140_CR0,0,140,209_AL_.jpg",My Dinner with Andre,1998.0,"Comedy, Drama","Andre Gregory, Wallace Shawn, Jean Lenauer, Roy Butler",7.7
"https://m.media-amazon.com/images/M/MV5BZDM5YjlhNzgtMjNhNS00NmFiLTgzZmQtOWZiMTgwMzg0Yzk5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Cursed,1999.0,"Comedy, Horror","Christina Ricci, Jesse Eisenberg, Portia de Rossi, Mya",5.0
"https://m.media-amazon.com/images/M/MV5BMjE5NDM5MTQ0MF5BMl5BanBnXkFtZTgwMDEzNTUxNTE@._V1_UY209_CR0,0,140,209_AL_.jpg",Survivor,1999.0,"Action, Crime, Thriller","Milla Jovovich, Pierce Brosnan, Dylan McDermott, Paddy Wallace",5.6
"https://m.media-amazon.com/images/M/MV5BZWIwYzQ2Y2YtOTcxMy00MjA1LWFlYzEtM2ExZjJjODA1YzY0XkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_UY209_CR0,0,140,209_AL_.jpg",Operation Napoleon,1999.0,"Action, Adventure, Thriller","Vivian Ólafsdóttir, Jack Fox, Iain Glen, Wotan Wilke Möhring",6.0
"https://m.media-amazon.com/images/M/MV5BMTg1OTQ3MzM0NV5BMl5BanBnXkFtZTcwNDU1MDI0Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg",Lockout,1999.0,"Action, Sci-Fi, Thriller","Steve Saint Leger, Guy Pearce, Maggie Grace, Peter Stormare, Vincent Regan",6.0
"https://m.media-amazon.com/images/M/MV5BYTdmZDM0NWQtNTc1My00MGEyLWEzYzctY2E1NDY1ZjQwNzRhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Everyone Says I Love You,1999.0,"Comedy, Musical, Romance","Woody Allen, Goldie Hawn, Julia Roberts, Edward Norton",6.7
"https://m.media-amazon.com/images/M/MV5BZGM3MjQ3NTQtNzRiZi00MDUzLWFjYjEtZWJjMjUwYzExYjRiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY209_CR0,0,140,209_AL_.jpg",Gekijôban Poketto Monsutâ: Myûtsû no Gyakushû,1999.0,"Animation, Action, Adventure","Veronica Taylor, Rachael Lillis, Eric Stuart, Rica Matsumoto",6.3
"https://m.media-amazon.com/images/M/MV5BMTgwNjIyNTczMF5BMl5BanBnXkFtZTcwODI5MDkyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Unleashed,1999.0,"Action, Crime, Thriller","Jet Li, Bob Hoskins, Morgan Freeman, Kerry Condon",7.0
"https://m.media-amazon.com/images/M/MV5BMzNjNDg5ZjQtMmVjOC00YzUyLTgwNGYtNGM4Mzg4YjBhYzVhXkEyXkFqcGdeQXVyNzIzMTc2Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Necromentia,1999.0,Horror,"Layton Matthews, Chad Grimes, Santiago Craig, Zelieann Rivera",4.5
"https://m.media-amazon.com/images/M/MV5BZDY3MTAyNmEtZDY1Yi00NGY5LTg1ZDctNDQ2N2FlMmRlYWU0XkEyXkFqcGdeQXVyNTQzOTc3MTI@._V1_UY209_CR1,0,140,209_AL_.jpg",Tulip Fever,1999.0,"Drama, History, Romance","Alicia Vikander, Dane DeHaan, Jack O'Connell, Holliday Grainger",6.2
"https://m.media-amazon.com/images/M/MV5BNTZmYjQ1ZjEtZDg4NC00MmQ4LWIzNWUtYjBlZDcxYmNkZmNjXkEyXkFqcGdeQXVyMTM0MDg4NTAx._V1_UX140_CR0,0,140,209_AL_.jpg","Mother, May I?",1999.0,"Horror, Thriller","Holland Roden, Kyle Gallner, Chris Mulkey, Robin Winn Moore",5.1
"https://m.media-amazon.com/images/M/MV5BYmE5OWY5ODctOWIxNC00Mzk4LWE2ZGYtMjVjMTAwYjE5Nzg2XkEyXkFqcGdeQXVyMTYzMTY1MjQ@._V1_UX140_CR0,0,140,209_AL_.jpg",Black Fury,1999.0,"Crime, Drama, Romance","Paul Muni, Karen Morley, William Gargan, Barton MacLane",6.5
"https://m.media-amazon.com/images/M/MV5BMjA4MzAxMTE1N15BMl5BanBnXkFtZTgwMDY2OTIxMDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Kill Your Darlings,1999.0,"Biography, Drama, Romance","Daniel Radcliffe, Dane DeHaan, Michael C. Hall, Ben Foster",6.4
"https://m.media-amazon.com/images/M/MV5BMjI5MzQ0NjA5Ml5BMl5BanBnXkFtZTgwNjA1MTg1NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Someone Great,1999.0,"Comedy, Romance","Gina Rodriguez, LaKeith Stanfield, Brittany Snow, DeWanda Wise",6.2
"https://m.media-amazon.com/images/M/MV5BYTQxNzJjNmEtOTk4NC00MTVlLTg2YTktYmQ2NmM2NjAxNzkwXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_UY209_CR1,0,140,209_AL_.jpg",About Fate,1999.0,"Comedy, Romance","Emma Roberts, Thomas Mann, Madelaine Petsch, Lewis Tan",6.4
"https://m.media-amazon.com/images/M/MV5BYjc2ZjNhNTctZTBjNy00MDdjLTlmYjYtNjYzOTk2Y2VkMjJkXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX140_CR0,0,140,209_AL_.jpg",Chained,1999.0,"Drama, Romance","Joan Crawford, Clark Gable, Otto Kruger, Stuart Erwin",6.3
"https://m.media-amazon.com/images/M/MV5BNjNlYmQ5ZTMtZTE3MC00NWFiLWIxMzktYzFiMmE0ZWJjZDZkXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Scrapper,1999.0,"Comedy, Drama","Lola Campbell, Alin Uzun, Cary Crankson, Carys Bowkett",7.0
"https://m.media-amazon.com/images/M/MV5BZWM0NTM1NjgtNDk5ZS00ZjM5LWIwODItZTUzNmEwM2I0ZjgyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",Cerdita,1999.0,"Drama, Horror, Thriller","Laura Galán, Richard Holmes, Carmen Machi, Irene Ferreiro",6.2
"https://m.media-amazon.com/images/M/MV5BOTlhNzYyNzctNmYwOS00OGE3LTgyZWQtYzJkNmEzZGY3NjNjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX140_CR0,0,140,209_AL_.jpg","Yours, Mine and Ours",1999.0,"Comedy, Family","Lucille Ball, Henry Fonda, Van Johnson, Louise Troy",7.1
"https://m.media-amazon.com/images/M/MV5BNWFjNGIxYWUtZDFmNy00NzRkLThkYWItZjBiNTJlNGE3MTA0XkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_UY209_CR5,0,140,209_AL_.jpg",Dil Se..,1999.0,"Drama, Romance","Shah Rukh Khan, Manisha Koirala, Preity G Zinta, Raghubir Yadav",7.5
"https://m.media-amazon.com/images/M/MV5BMTc5MDI1MzEzMV5BMl5BanBnXkFtZTcwNDYyNzkxMQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Love in Paris,1999.0,"Drama, Romance","Mickey Rourke, Agathe de La Fontaine, Angie Everhart, Steven Berkoff",3.0
"https://m.media-amazon.com/images/M/MV5BZjM1MmQxYmItMDlmZC00MDlmLWE3OGMtM2NiODEzNjBhYzJkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY209_CR0,0,140,209_AL_.jpg",Dream a Little Dream,1999.0,"Comedy, Drama, Romance","Corey Feldman, Jason Robards, Corey Haim, Piper Laurie",5.7
"https://m.media-amazon.com/images/M/MV5BN2U1NzJlNDItZDhjMi00NGNkLWFiYmQtMzkyMTJhYmM3YWVkXkEyXkFqcGdeQXVyMjk0NTY5NjE@._V1_UY209_CR2,0,140,209_AL_.jpg",Space Babes from Outer Space,1999.0,"Comedy, Sci-Fi","Ellie Church, Brian Papandrea, Allison Maier, Alyss Winkler",4.3
"https://m.media-amazon.com/images/M/MV5BMjVmOTZiMmQtMDA5Zi00MWI3LTkwOTEtZDNkODk2YmVlNWU4XkEyXkFqcGdeQXVyMzU4ODM5Nw@@._V1_UX140_CR0,0,140,209_AL_.jpg","Butcher, Baker, Nightmare Maker",1999.0,"Horror, Mystery, Thriller","Jimmy McNichol, Susan Tyrrell, Bo Svenson, Marcia Lewis",6.3
"https://m.media-amazon.com/images/M/MV5BNDViNmFhNzYtMjgwYS00ODM1LWI2YjgtN2Q2M2ZlZmUxZGRiXkEyXkFqcGdeQXVyNjAxMTI1Mzk@._V1_UY209_CR0,0,140,209_AL_.jpg",Blue Ridge,1999.0,"Action, Mystery, Thriller","Johnathon Schaech, Sarah Lancaster, Lara Silva, Ben Esler",5.4
"https://m.media-amazon.com/images/M/MV5BY2NiOGRlZDEtNDM5NS00OWQ0LTlkNzctMWZlMTkzNWJhZTNhXkEyXkFqcGdeQXVyODg5NTg2NDU@._V1_UY209_CR0,0,140,209_AL_.jpg",Der Hauptmann,1999.0,"Drama, History, Thriller","Max Hubacher, Alexander Fehling, Sebastian Rudolph, Max Thommes",7.3
"https://m.media-amazon.com/images/M/MV5BMGYxNjdjMTItMmUwYy00NzNhLTk1NjctZWVkZTMzZTYzNjBmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY209_CR0,0,140,209_AL_.jpg",Turner & Hooch,1999.0,"Comedy, Crime, Drama","Tom Hanks, Mare Winningham, Craig T. Nelson, Reginald VelJohnson",6.2
"https://m.media-amazon.com/images/M/MV5BZjI5N2FkMDQtYjk4Ni00N2U5LTlkZGQtMzY5ZTcwNTdjZWUyXkEyXkFqcGdeQXVyNjg3MDMxNzU@._V1_UX140_CR0,0,140,209_AL_.jpg",Don't Let Go,1999.0,"Drama, Horror, Mystery","David Oyelowo, Storm Reid, Mykelti Williamson, Alfred Molina",6.4
"https://m.media-amazon.com/images/M/MV5BMTQ5ODE4MTY2NV5BMl5BanBnXkFtZTgwMzM2NzEzMDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Collateral Beauty,1999.0,"Drama, Romance","Will Smith, Edward Norton, Kate Winslet, Michael Peña",6.8
"https://m.media-amazon.com/images/M/MV5BYTJkYTBlZjktYmYyYi00ZWQ0LTgyMWYtMjQ5Yzg1Y2M3YzE5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg",Blue Streak,1999.0,"Action, Comedy, Crime","Martin Lawrence, Luke Wilson, Peter Greene, Dave Chappelle",6.3
"https://m.media-amazon.com/images/M/MV5BOGQ4ODY1M2YtMzA3YS00NTM0LTg1NTctYTJlMDg5ZWNhOWJiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR4,0,140,209_AL_.jpg",Un moment d'égarement,1999.0,"Comedy, Drama, Romance","Vincent Cassel, François Cluzet, Lola Le Lann, Alice Isaaz",6.2
"https://m.media-amazon.com/images/M/MV5BMzNkYzI4ZTYtZjJlZC00ZTVjLTk2MDYtYWMwODA0NmFiYTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",The Hudsucker Proxy,1999.0,"Comedy, Drama, Fantasy","Ethan Coen, Tim Robbins, Paul Newman, Jennifer Jason Leigh, Charles Durning",7.2
"https://m.media-amazon.com/images/M/MV5BOTBhODYzZmItNDc4YS00ZDUwLTgwNGItNTg4NzY0ZWE3MTc3XkEyXkFqcGdeQXVyNjUzMTQzMDM@._V1_UY209_CR3,0,140,209_AL_.jpg",Todas menos tú,1999.0,"Comedy, Romance","Cassandra Sanchez Navarro, Ricardo Abarca, Carolina Miranda, Jesús Zavala",5.1
"https://m.media-amazon.com/images/M/MV5BNTQwYzk4ZjUtMmI0NC00MTA2LWE5NTItY2YyYjViMGY2MzVjXkEyXkFqcGdeQXVyMTcwMjE4MTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",The Dare,1999.0,"Horror, Mystery, Thriller","Bart Edwards, Richard Brake, Richard Short, Alexandra Evans",5.1
"https://m.media-amazon.com/images/M/MV5BZGE3YmQ2YjMtYTM5My00ODIyLThmMDgtMzU4OWNlZTI2N2Y2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY209_CR0,0,140,209_AL_.jpg",Air America,1999.0,"Action, Comedy, War","Mel Gibson, Robert Downey Jr., Nancy Travis, Ken Jenkins",5.8
"https://m.media-amazon.com/images/M/MV5BOTY5OWVjZmEtMjVkNS00ZGE4LTg4NTItMDVhOTcwZTIxOGU4XkEyXkFqcGdeQXVyMTEwNDU1MzEy._V1_UX140_CR0,0,140,209_AL_.jpg",Dorm Daze,1999.0,"Comedy, Crime, Mystery","Scott Hillenbrand, Tatyana Ali, Boti Bliss, Gable Carr, Patrick Cavanaugh",4.6
"https://m.media-amazon.com/images/M/MV5BMTgzNzM4ODMwNV5BMl5BanBnXkFtZTcwNDU1MzEwOQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Upside Down,1999.0,"Drama, Romance, Sci-Fi","Jim Sturgess, Kirsten Dunst, Timothy Spall, Blu Mankuma",6.3
"https://m.media-amazon.com/images/M/MV5BMjE2MTUzMjgyNF5BMl5BanBnXkFtZTcwNjY4NDM4OQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Austenland,1999.0,"Comedy, Romance","Keri Russell, JJ Feild, Jennifer Coolidge, Bret McKenzie",6.3
"https://m.media-amazon.com/images/M/MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Alex Cross,1999.0,"Action, Crime, Mystery","Tyler Perry, Matthew Fox, Rachel Nichols, Edward Burns",5.2
"https://m.media-amazon.com/images/M/MV5BMjMyMDc3MzUxNl5BMl5BanBnXkFtZTgwOTQ0NjIzMDI@._V1_UX140_CR0,0,140,209_AL_.jpg",American Pastoral,1999.0,"Crime, Drama, Mystery","Ewan McGregor, Jennifer Connelly, Dakota Fanning, Peter Riegert",6.1
"https://m.media-amazon.com/images/M/MV5BMzM1OTI4NDM4Nl5BMl5BanBnXkFtZTgwMDAwODg2NDM@._V1_UY209_CR0,0,140,209_AL_.jpg",When We First Met,1999.0,"Comedy, Fantasy, Romance","Adam Devine, Alexandra Daddario, Shelley Hennig, Andrew Bachelor",6.4
"https://m.media-amazon.com/images/M/MV5BYmRiZjg3ZmQtZGUxMS00MDMzLTgyNDItNWNhMWQ3OGY5OWE4XkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Game of Death,1999.0,"Action, Crime, Drama","Bruce Lee, Bruce Lee, Gig Young, Dean Jagger, Hugh O'Brian",5.9
"https://m.media-amazon.com/images/M/MV5BNDY2MTE0ODM4NF5BMl5BanBnXkFtZTgwMDI3Mjc2MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Muppets Most Wanted,1999.0,"Adventure, Comedy, Crime","Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire",6.4
"https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_UY209_CR0,0,140,209_AL_.jpg",Gangs of Wasseypur,1999.0,"Action, Comedy, Crime","Manoj Bajpayee, Nawazuddin Siddiqui, Tigmanshu Dhulia, Richa Chadha",8.2
"https://m.media-amazon.com/images/M/MV5BMjMxODE0NTUxNV5BMl5BanBnXkFtZTgwNTkzNzY1MDE@._V1_UY209_CR0,0,140,209_AL_.jpg",Labor Day,1999.0,"Drama, Romance, Thriller","Kate Winslet, Josh Brolin, Gattlin Griffith, Clark Gregg",6.9
"https://m.media-amazon.com/images/M/MV5BZDlkOGE4YTUtYWRlZS00YjFkLWE3NmUtNzNlNjdiZTk2NzdhXkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_UY209_CR0,0,140,209_AL_.jpg",The Art of Self-Defense,1966.0,"Action, Comedy, Crime","Jesse Eisenberg, Alessandro Nivola, Imogen Poots, Steve Terada",6.6
"https://m.media-amazon.com/images/M/MV5BMjA2MDY4OTE1N15BMl5BanBnXkFtZTcwOTI5OTMzMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Glory Road,1966.0,"Biography, Drama, Sport","Josh Lucas, Derek Luke, Austin Nichols, Jon Voight",7.2
"https://m.media-amazon.com/images/M/MV5BYzcyMDY2YWQtYWJhYy00OGQ2LTk4NzktYWJkNDYwZWJmY2RjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg",Waiting to Exhale,1966.0,"Comedy, Drama, Romance","Whitney Houston, Angela Bassett, Loretta Devine, Lela Rochon",6.0
"https://m.media-amazon.com/images/M/MV5BMzQxN2UwMDQtMmM2Yy00N2E2LThjMmUtOGU2ZmIyMzc1M2Y5XkEyXkFqcGdeQXVyMTIwMDk1MzI3._V1_UX140_CR0,0,140,209_AL_.jpg",Destroy All Neighbors,1966.0,"Comedy, Horror","Jonah Ray, Kiran Deol, Randee Heller, Pete Ploszek",5.3
"https://m.media-amazon.com/images/M/MV5BM2I4OTFhZTgtMWEwZS00NGRiLTgwMDctNmM1ODIxMmRmMDI3XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_UY209_CR0,0,140,209_AL_.jpg",Frankenhooker,1966.0,"Comedy, Horror, Sci-Fi","James Lorinz, Joanne Ritchie, Patty Mullen, J.J. Clark",6.2
"https://m.media-amazon.com/images/M/MV5BMTEzM2UzNGQtYjk2MC00NjUxLThlZTUtM2RkYTc4N2RiYWI0XkEyXkFqcGdeQXVyNDE0OTU3NDY@._V1_UY209_CR0,0,140,209_AL_.jpg",Le mépris,1966.0,"Drama, Romance","Brigitte Bardot, Jack Palance, Michel Piccoli, Giorgia Moll",7.5
"https://m.media-amazon.com/images/M/MV5BMTA2NjAyMDIzMzleQTJeQWpwZ15BbWU4MDg1NTEwNjMy._V1_UY209_CR0,0,140,209_AL_.jpg",Wonder Wheel,1966.0,"Drama, Romance","Justin Timberlake, Juno Temple, Robert C. Kirk, Kate Winslet",6.2
"https://m.media-amazon.com/images/M/MV5BMTA4OTA4Njk4MDdeQTJeQWpwZ15BbWU3MDc0NDY1MzM@._V1_UY209_CR1,0,140,209_AL_.jpg",The Brave One,1966.0,"Action, Crime, Drama","Jodie Foster, Terrence Howard, Naveen Andrews, Nicky Katt",6.7
"https://m.media-amazon.com/images/M/MV5BMDhiYWYwNWQtYmM4Ni00ZTc1LTlkMGUtNzkzMjEwMWYzMzM5XkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_UX140_CR0,0,140,209_AL_.jpg",Aisha,1966.0,Drama,"Letitia Wright, Josh O'Connor, Lorcan Cranitch, Denis Conway",6.6
"https://m.media-amazon.com/images/M/MV5BOWVhYzY3MGYtZDcxYS00NmI0LTg0MjYtYWYxOWVjZmFmOTkzXkEyXkFqcGdeQXVyNzAwMjU2MTY@._V1_UY209_CR0,0,140,209_AL_.jpg",High & Low - John Galliano,1966.0,Documentary,"Charlize Theron, Penélope Cruz, Kate Moss, Anna Wintour",7.2
"https://m.media-amazon.com/images/M/MV5BODFkNmMxOGEtNmNmNS00ZDFhLTgzMzUtYzUxZjM0OWY5NTdjXkEyXkFqcGdeQXVyMTU0NDg1OTQ2._V1_UY209_CR4,0,140,209_AL_.jpg",Une vraie jeune fille,1966.0,Drama,"Charlotte Alexandra, Hiram Keller, Rita Maiden, Bruno Balp",5.3
"https://m.media-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_UY209_CR1,0,140,209_AL_.jpg",LOL,1966.0,"Comedy, Drama, Romance","Miley Cyrus, Douglas Booth, Ashley Greene, Demi Moore",4.4
"https://m.media-amazon.com/images/M/MV5BNWY5OWUxNGItMDU5Mi00MjZjLWFlZTctOTU4ODY4YzljYzc0XkEyXkFqcGdeQXVyNzMwOTY2NTI@._V1_UY209_CR3,0,140,209_AL_.jpg",Gansin,1966.0,"Crime, Drama, History","Ju Ji-hoon, Kim Kang-woo, Lim Ji-yeon, Lee Yoo-young",6.0
"https://m.media-amazon.com/images/M/MV5BMTM1OTU5NjAzMl5BMl5BanBnXkFtZTcwNDQ3NjA3Mg@@._V1_UY209_CR1,0,140,209_AL_.jpg",Taxidermia,1966.0,"Comedy, Drama, Horror","Csaba Czene, István Gyuricza, Gina Moreno, Éva Kuli",6.8
"https://m.media-amazon.com/images/M/MV5BY2Y1MGUxYzUtNWNhYi00OTg1LWE3ZjItZDNhYmMyOGE5YjcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR8,0,140,209_AL_.jpg",Sleepaway Camp II: Unhappy Campers,1966.0,"Comedy, Horror","Pamela Springsteen, Renée Estevez, Tony Higgins, Valerie Hartman",5.5
"https://m.media-amazon.com/images/M/MV5BM2Y3ODZiNjAtYTdmYS00YWE2LWFmNmMtMTdlNjYyMWQyZTI3XkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY209_CR2,0,140,209_AL_.jpg",Candy Land,1966.0,"Horror, Thriller","Olivia Luccardi, Sam Quartin, Eden Brolin, Owen Campbell",5.3
"https://m.media-amazon.com/images/M/MV5BMTYzMTA1NDMyNV5BMl5BanBnXkFtZTcwMzUwODY5Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Green Zone,1966.0,"Action, Drama, Thriller","Matt Damon, Jason Isaacs, Greg Kinnear, Igal Naor",6.8
"https://m.media-amazon.com/images/M/MV5BYzQwMGZlYTUtODUwNi00ZjQxLWEzODAtZGU3Zjc0MmNhMzhkXkEyXkFqcGdeQXVyNTkzNDQ4ODc@._V1_UY209_CR8,0,140,209_AL_.jpg",Tiger 3,1966.0,"Action, Adventure, Thriller","Salman Khan, Katrina Kaif, Emraan Hashmi, Simran",5.7
"https://m.media-amazon.com/images/M/MV5BOTFmZTczNjUtNDk0Mi00NGI2LTliNmItYzg5MmY4YTk1NmNmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",A Week Away,1966.0,"Drama, Family, Musical","Kevin Quinn, Bailee Madison, Jahbril Cook, Kat Conner Sterling",5.7
"https://m.media-amazon.com/images/M/MV5BMTQwMzM5MTQ3MF5BMl5BanBnXkFtZTcwOTc4MjE5Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg",Nurse 3-D,1966.0,"Horror, Thriller","Paz de la Huerta, Katrina Bowden, Judd Nelson, Corbin Bleu",4.5
"https://m.media-amazon.com/images/M/MV5BZTY3ZWI1NTgtYWU5MC00YjMwLWE4NzQtYjQ5NzExMjFmYzEyXkEyXkFqcGdeQXVyMzI2MTg3Nzk@._V1_UY209_CR13,0,140,209_AL_.jpg",8 A.M. Metro,1966.0,Drama,"Saiyami Kher, Gulshan Devaiah, Sandeep Bhardwaj, Rajiv Kumar Aneja",7.4
"https://m.media-amazon.com/images/M/MV5BNTgzODgyOTQ3OF5BMl5BanBnXkFtZTcwMjI0MjgyMQ@@._V1_UY209_CR0,0,140,209_AL_.jpg",Creep,1966.0,"Horror, Mystery, Thriller","Franka Potente, Sean Harris, Vas Blackwood, Ken Campbell",5.6
